time (s)	coil I (A)	last det (V)	int current (uC)
3283.432645	0.194646	-112.988281	331.250000
3283.434645	0.194057	2.134628	0.486926
3284.484659	0.194314	-189.062500	-92.871094
3284.486662	0.193503	2.128531	0.367420
3285.514660	0.194238	-154.296875	335.253906
3285.516660	0.193460	2.128061	0.342703
3286.559239	0.194511	-187.109375	-97.558594
3286.561242	0.193753	2.131287	0.399773
3287.591282	0.196452	-139.062500	339.257812
3287.593285	0.195353	2.148887	0.332411
3288.635280	0.194610	-172.558594	-105.859375
3288.637282	0.193657	2.130223	0.400293
3289.667730	0.195744	-158.105469	343.847656
3289.669732	0.195112	2.146229	0.343986
3290.714333	0.196099	-190.820312	-104.003906
3290.716333	0.195188	2.147070	0.402373
3291.744389	0.194296	-138.769531	346.191406
3291.746390	0.193215	2.125367	0.418603
3292.794461	0.194456	-175.585937	-110.351562
3292.798460	0.193215	2.125367	0.407311
3293.818479	0.191579	-111.914062	338.867187
3293.820479	0.194466	2.139130	0.380944
3294.870482	0.194523	-188.964844	-106.542969
3294.872485	0.193632	2.129957	0.396211
3295.898508	0.194656	-117.187500	339.941406
3295.900510	0.193798	2.131774	0.312544
3296.946542	0.194676	-179.785156	-110.351562
3296.948542	0.193757	2.131322	0.416670
3297.974538	0.194726	-124.707031	336.816406
3297.976537	0.193682	2.130507	0.341467
3299.026524	0.311655	-192.285156	-105.566406
3299.028526	0.193239	2.125624	0.503416
3300.053138	0.192603	-151.855469	336.132812
3300.055140	0.194872	2.143588	0.348107
3301.099109	0.194345	-187.597656	-105.175781
3301.101111	0.193373	2.127104	0.409793
3302.135187	0.194576	-159.863281	326.660156
3302.137187	0.194025	2.134273	0.640890
3303.177739	0.194792	-177.636719	-103.613281
3303.179742	0.194033	2.134362	0.391216
3304.207822	0.194480	-163.183594	320.117187
3304.209822	0.193571	2.129284	0.373998
3305.257831	0.193883	-192.871094	-98.339844
3305.259833	0.193021	2.123231	0.615754
3306.282418	0.195310	-157.519531	321.484375
3306.284418	0.195166	2.146822	0.368638
3307.338455	0.193516	-191.894531	-100.683594
3307.340456	0.192878	2.121654	0.422769
3308.360424	0.194366	-115.429687	326.562500
3308.362425	0.193582	2.129399	0.390111
3309.414462	0.193600	-187.792969	-109.667969
3309.416462	0.192879	2.121671	0.411053
3310.439006	0.194833	-165.820312	332.226562
3310.441009	0.194067	2.134734	0.384145
3311.485592	0.199312	-183.886719	-107.812500
3311.487595	0.198124	2.179365	0.417209
3312.521656	0.193987	-176.269531	319.238281
3312.523656	0.193119	2.124312	0.357949
3313.566206	0.195276	-189.062500	-101.855469
3313.568208	0.194743	2.142170	0.413037
3314.592291	0.196195	-141.699219	312.988281
3314.594291	0.195328	2.148604	0.371560
3315.648285	0.194644	-194.921875	-101.464844
3315.650286	0.193980	2.133777	0.428513
3316.670799	0.193402	-142.968750	325.585937
3316.672801	0.192809	2.120900	0.366675
3317.722835	0.194236	-195.312500	-110.253906
3317.724836	0.193637	2.130011	0.418789
3318.749469	0.193902	-152.441406	324.804687
3318.751471	0.194792	2.142710	0.356638
3319.795509	1.595691	-185.449219	-108.691406
3319.797511	0.193381	2.127192	0.421273
3320.827561	0.196325	-140.625000	309.667969
3320.829561	0.195540	2.150943	0.370969
3321.875590	0.194137	-181.250000	-106.347656
3321.877593	0.193078	2.123860	0.510073
3322.901618	0.194845	-137.402344	306.738281
3322.903620	0.193906	-137.402344	306.738281
3322.905621	0.193228	2.125509	0.410333
3323.957618	0.193686	-190.625000	-104.785156
3323.959621	0.192990	2.122894	0.404502
3324.978217	0.194586	-132.324219	315.722656
3324.980217	0.193746	2.131207	0.364332
3326.034250	0.193657	-195.019531	-110.351562
3326.036251	0.192700	2.119704	0.426440
3327.058803	0.194317	-163.378906	325.000000
3327.060806	0.193699	2.130684	0.366435
3328.105391	0.193455	-191.796875	-113.867187
3328.107395	0.195424	2.149667	0.451030
3329.135937	1.394721	-184.472656	319.042969
3329.137937	0.194661	2.141266	0.376780
3330.182896	0.194492	-195.410156	-108.984375
3330.184899	0.193546	2.129009	0.447044
3331.215472	0.194910	-178.906250	310.644531
3331.217475	0.194868	2.143552	0.394732
3332.260071	0.194499	-183.789062	-110.058594
3332.262075	0.193514	2.128655	0.422801
3333.292121	0.194449	-166.894531	305.078125
3333.294122	0.193511	2.128619	0.381907
3334.338148	0.195949	-176.562500	-111.816406
3334.340150	0.195119	2.146308	0.413420
3335.370198	0.194970	-176.464844	303.125000
3335.372202	0.194336	2.137694	0.395816
3336.414256	0.190746	-179.785156	-111.132812
3336.416257	0.194714	2.141851	0.442766
3337.448298	0.193317	-182.714844	301.757812
3337.450301	0.192638	2.119013	0.506328
3338.494885	0.194064	-186.132812	-109.179687
3338.496887	0.193365	2.127015	0.422282
3339.522890	0.195428	-132.421875	295.214844
3339.524891	0.194439	2.138829	0.422440
3340.568904	0.190855	-179.980469	-112.500000
3340.570905	0.194445	2.138891	0.443846
3341.600943	0.195643	-178.417969	300.585937
3341.604941	0.194668	2.141346	0.396982
3342.646963	0.194710	-203.808594	-105.664062
3342.648966	0.193885	2.132731	0.452280
3343.681002	0.193997	-120.312500	295.019531
3343.683003	0.193259	2.125845	0.389009
3344.725508	0.194452	-166.503906	-120.898437
3344.727509	0.193865	2.132519	0.445547
3345.757452	0.232845	-180.273437	307.031250
3345.759453	0.193081	2.123887	0.385903
