time (s)	energy (uJ)	charge (mC)	voltage (mV)	crossing#mod 255
1830.286261	-0.207456	0.009136	-0.022707	20
1831.315707	-0.319992	0.009104	-0.035150	21
1832.362322	-0.205901	0.009173	-0.022446	22
1833.388452	-0.301679	0.009122	-0.033073	23
1834.445780	-0.071165	0.009120	-0.007803	24
1835.463651	-0.293659	0.009135	-0.032147	25
1836.520543	-0.078947	0.009128	-0.008649	26
1837.543481	-0.225310	0.009120	-0.024706	27
1838.597038	-0.194869	0.009106	-0.021401	28
1839.621003	-0.243233	0.009107	-0.026708	29
1840.675860	-0.568458	0.009101	-0.062460	30
1841.701638	-0.318156	0.009124	-0.034871	31
1842.751664	-0.214322	0.009115	-0.023512	32
1843.774169	-0.249421	0.009104	-0.027396	33
1844.830175	-0.071041	0.009111	-0.007797	34
1845.853018	-0.311940	0.009118	-0.034210	35
1846.905021	-0.245577	0.009129	-0.026901	36
1847.928479	-0.327643	0.009104	-0.035989	37
1848.985946	-0.189055	0.009113	-0.020745	38
1850.006524	-0.181476	0.009105	-0.019931	39
1851.061571	-0.088589	0.009107	-0.009727	40
1852.082767	-0.225516	0.009156	-0.024631	41
1853.137185	-0.126891	0.009108	-0.013931	42
1854.159696	-0.309748	0.009101	-0.034034	43
1855.215001	18.879320	0.009112	2.071975	44
1856.239394	-0.350148	0.009110	-0.038437	45
1857.289381	-0.237102	0.009104	-0.026044	46
1858.317081	-0.389323	0.009111	-0.042729	47
1859.365414	-0.194531	0.009106	-0.021364	48
1860.397362	-0.174871	0.009085	-0.019248	49
1861.446455	-0.105935	0.009097	-0.011645	50
1862.472684	-0.482391	0.009104	-0.052990	51
1863.521735	-0.267704	0.009100	-0.029418	52
1864.548194	-0.341162	0.009102	-0.037481	53
1865.600129	-0.246141	0.009105	-0.027032	54
1866.624126	-0.228728	0.009098	-0.025141	55
1867.680553	-0.187393	0.009107	-0.020576	56
1868.703861	-0.154511	0.009098	-0.016983	57
1869.755776	-0.080063	0.009092	-0.008806	58
1870.780175	-0.296854	0.009103	-0.032612	59
1871.828975	-0.206174	0.009105	-0.022645	60
